"vehicle_id","reservation_id","reservation_type"
368479,3348263,2
254243,3352663,2
115840,3354338,1
312739,3370971,1
416567,3373648,1
371678,3373663,1
383596,3373839,1
269811,3377045,1
351188,3377379,1
343315,3377464,2
365496,3379649,2
199796,3380758,2
394538,3382293,1
313918,3384801,1
83706,3385106,2
233366,3385263,1
336642,3387129,2
433401,3387455,1
269675,3389876,1
289308,3390676,2
269675,3391467,1
222640,3391621,1
386498,3391854,1
181623,3392190,2
148494,3392223,1
414065,3392494,1
294124,3393305,1
269675,3393386,1
389138,3395271,1
242132,3396122,1
307494,3396517,2
362768,3398463,2
419137,3398677,1
305825,3401086,2
212459,3401175,2
411612,3401851,1
148494,3402029,1
169712,3403077,2
291927,3403600,1
263686,3407605,2
337960,3408980,1
87192,3410495,2
249568,3410698,2
201641,3411263,1
244449,3411417,1
286605,3411649,2
392386,3412787,1
318673,3413998,2
403737,3415001,1
425558,3417597,1
396359,3417631,1
407404,3418768,2
356856,3418878,1
409172,3420966,2
332027,3421708,1
148494,3425084,1
253958,3429011,1
205516,3429206,2
307020,3432975,2
416567,3435771,1
421997,3436418,2
400039,3436893,1
412187,3438613,2
429071,3440269,1
83376,3440779,1
406110,3440996,1
326966,3441419,1
212230,3442437,1
397584,3442911,2
337960,3443863,1
390107,3444545,1
246641,3444627,1
291927,3446792,1
366585,3447246,2
318673,3447625,1
253958,3451851,2
311005,3452906,1
390107,3454528,1
387499,3454675,2
382167,3455056,1
338942,3455383,1
419137,3455642,1
425946,3456635,1
378995,3457458,1
326534,3457536,2
383400,3459296,1
422869,3461094,1
257171,3462376,1
380037,3462984,2
351404,3465145,2
301502,3466658,1
212459,3470483,1
316905,3470531,1
73270,3472303,2
277416,3475495,1
257171,3475970,2
285180,3476057,1
369363,3476454,1
424154,3476724,1
361421,3478976,1
217872,3480169,2
253968,3481323,1
385751,3481441,2
173506,3483699,1
398019,3484301,1
406110,3490134,1
378592,3490484,2
218126,3495359,1
61410,3495970,1
190226,3496022,2
412333,3500040,1
87192,3501326,1
245297,3501348,1
418949,3501487,2
87192,3501546,2
409643,3501573,1
64281,3503315,1
397822,3503642,1
377113,3505663,1
183941,3507635,1
416739,3510103,1
181265,3513077,2
397165,3514004,1
316905,3514930,1
377645,3517379,1
333925,3517619,1
429071,3521233,2
333343,2570057,2
300846,2729133,2
381383,2734254,1
204077,2808347,2
332813,2836684,1
291393,2865002,2
361586,2873432,2
71453,2887082,2
374897,2890252,2
351821,2900483,2
302835,2914051,2
386498,2935193,2
319600,2947608,2
239146,2949872,2
244449,2969378,1
132577,2969831,2
117160,2970083,1
295242,2971099,1
349621,2997353,1
238127,3001137,2
355571,3010192,2
239146,3013873,2
267615,3020368,2
401427,3028132,2
306742,3029276,1
420115,3030354,1
285582,3034457,1
407195,3039130,2
335324,3053640,2
384087,3062433,2
240398,3068499,2
366334,3070774,1
416650,3079607,1
380880,3081281,1
370226,3082566,2
217840,3084724,2
401427,3086857,2
383126,3087949,1
388482,3089369,2
154024,3091488,2
377537,3091827,2
418949,3095327,2
132577,3095329,2
357555,3097305,2
430592,3098158,1
279788,3098760,2
356076,3099988,1
395732,3101190,2
170560,3101524,1
316905,3103015,1
410666,3103368,1
410481,3103717,1
181623,3104484,2
251528,3105104,1
407195,3105620,1
394846,3105721,2
222639,3106186,2
416650,3107488,1
365860,3108028,2
169267,3108289,1
365238,3108540,1
355626,3109556,1
294494,3110140,1
416395,3110719,1
315106,3111114,1
320883,3111506,2
429428,3112326,1
422869,3112620,1
424630,3112730,1
360728,3113864,1
412187,3114012,1
416567,3114150,1
335339,3115563,1
428198,3115920,1
417865,3116424,1
429567,3117000,2
409172,3117001,2
349020,3117121,1
279788,3118906,2
256924,3119260,2
382916,3120375,1
253582,3121424,1
332027,3121982,1
332027,3122467,2
133356,3124045,1
315279,3124136,1
381645,3124735,2
423087,3125401,2
198834,3126011,2
309795,3127050,1
205147,3128747,1
267602,3129646,2
209375,3129859,2
73270,3131355,2
240398,3131725,2
357895,3133263,1
295242,3135123,1
268545,3135547,1
423142,3136070,1
102303,3136756,1
323708,3137074,1
367173,3137445,2
249568,3138946,1
240398,3140624,2
176137,3140741,1
285180,3142170,1
195752,3143787,1
342341,3144520,1
300625,3145604,2
371867,3147701,1
386358,3148721,1
360728,3148895,1
183941,3150350,1
353937,3150663,2
386346,3152300,1
351533,3155658,1
390107,3155676,2
416567,3156177,2
316202,3156247,2
390722,3156867,1
349621,3157497,2
269675,3160533,1
335324,3160766,1
429428,3161347,1
253034,3161467,1
253958,3162282,1
424243,3162701,2
377645,3164210,1
233760,3164482,1
291066,3164549,2
413060,3165135,1
384087,3165706,2
399413,3165910,1
291927,3167749,1
416395,3168726,1
287434,3170346,1
406840,3170826,1
415980,3170941,2
117160,3171157,1
102303,3171345,1
310064,3172012,2
164798,3173450,1
215221,3174586,2
418212,3175567,1
295242,3176871,1
392461,3176877,1
402287,3177050,2
197714,3178832,1
382916,3179033,1
215221,3179232,1
379739,3179646,1
401427,3180057,2
397252,3181678,2
386346,3183349,1
367173,3183781,2
299787,3184868,2
420452,3185447,1
357555,3187023,2
353591,3188241,1
314169,3188378,1
421180,3188644,2
416567,3188682,1
394060,3188729,1
170518,3188796,1
379739,3189157,1
400039,3189747,1
391333,3190780,2
80442,3191688,2
213064,3192083,1
335324,3192141,1
396950,3195479,2
293394,3195697,1
102303,3196699,1
342891,3197276,1
222640,3199325,1
412187,3199968,2
431115,3200200,1
295856,3201106,2
425929,3201594,2
302071,3203394,2
260910,3203419,2
390107,3204106,1
387499,3206581,2
420115,3207073,1
102303,3207472,2
244411,3208535,1
305825,3208609,1
205147,3209089,1
400525,3212426,2
207909,3213588,1
377645,3215694,1
196901,3216266,2
287738,3217893,2
353529,3218003,2
335160,3218193,1
306742,3218843,1
397714,3219104,2
350949,3219442,2
373048,3220050,1
361476,3222129,2
290201,3222642,1
370226,3223905,2
401486,3224741,1
317823,3225813,2
183941,3225911,1
358267,3226142,1
380880,3226173,1
428441,3227054,1
273640,3227080,2
419062,3227416,2
394332,3227513,2
249568,3227720,1
360728,3228105,2
248345,3228792,2
396386,3230152,1
419987,3230426,2
370892,3230981,2
390107,3232469,1
380880,3234707,1
273640,3236937,2
164964,3238982,1
408079,3239902,1
401427,3241210,1
264037,3244646,2
245530,3245317,1
396642,3245619,2
418949,3246926,1
287107,3248411,1
351821,3248993,2
214258,3251904,2
410542,3255606,1
266880,3255840,1
211800,3257561,1
387601,3259866,1
386616,3261710,1
386346,3262843,1
400039,3263821,1
397289,3265734,1
391251,3265848,2
272517,3267322,1
274229,3268044,1
260910,3269979,2
366334,3271590,2
390107,3271820,1
424630,3271943,1
396950,3272449,1
146973,3272601,2
260136,3489776,1
222744,3490510,1
421852,3490591,1
418441,3494023,1
187796,3495753,1
194865,3497748,1
213147,3500006,2
185576,3503053,1
351288,3504178,1
377471,3507500,1
200328,3507643,1
406774,3508630,2
327585,3511857,2
214280,3513343,1
303497,3513855,1
389364,3515236,1
395572,3516809,1
426388,3516930,1
353576,3518356,1
430452,3518378,1
365774,3518985,1
427529,3528841,2
340335,2561201,2
226992,2784766,2
350471,2869052,1
326757,2876682,1
397000,2884292,2
255290,2885878,2
169597,2886898,2
164407,2889871,2
297383,2914116,2
231420,2914270,2
256053,2917261,2
358214,2969763,2
164407,2978551,2
384176,2979233,2
350471,2986333,2
288188,3000097,2
407840,3001845,2
409510,3008435,2
156315,3012307,1
407840,3016569,2
330037,3025993,2
401876,3028506,2
373939,3030616,1
186333,3035891,2
417818,3038062,1
356425,3046225,2
310707,3048840,2
283729,3049541,2
263311,3053487,1
148297,3057156,1
308406,3060314,2
420677,3062484,2
186333,3068393,2
182518,3070019,2
339679,3070634,2
349318,3072830,2
305110,3073157,2
310707,3075036,1
280423,3078462,2
336472,3079046,2
345972,3081323,2
238620,3082006,1
299231,3086409,1
424424,3089002,1
399510,3089652,2
430385,3093334,1
428950,3093596,1
350471,3093790,1
331522,3095807,2
319954,3096585,2
416371,3099190,2
389667,3099620,1
278488,3099737,1
390022,3099901,1
381179,3100875,2
414653,3101649,1
397820,3102833,1
420109,3103358,2
390022,3103871,1
390367,3104140,1
325670,3105109,2
386012,3105763,1
268595,3106233,1
390367,3107300,1
369285,3107992,1
289375,3108314,2
262110,3110159,2
216484,3110729,2
327585,3111088,1
342314,3111795,1
412425,3112635,2
384022,3112831,1
338390,3113289,1
425977,3113367,2
410563,3114083,1
430385,3114436,1
389667,3115684,1
148672,3116630,1
431182,3117488,1
378773,3119123,1
51423,3119347,2
215553,3119957,2
412937,3120057,2
303617,3120972,2
172907,3121208,1
380691,3122953,2
335286,3123244,1
241131,3124651,1
310560,3125463,1
407656,3127214,1
390957,3127228,2
424424,3128867,1
397820,3129135,1
155502,3129156,1
285312,3133604,1
287334,3134720,1
158592,3134821,2
395793,3134982,1
277869,3135862,1
390537,3135918,1
429076,3137609,2
401876,3137827,2
373939,3138005,1
332433,3138833,2
369016,3138853,1
305253,3139846,2
395655,3141210,2
414704,3145172,1
220241,3146780,1
410563,3147393,1
380274,3149911,1
297228,3150437,2
256053,3150478,2
428230,3151534,2
204941,3151681,1
428950,3152225,2
271678,3152822,2
380274,3152834,1
321657,3153521,2
391995,3154215,1
216484,3154291,1
341058,3155508,1
430385,3155587,1
420364,3155631,2
412361,3155672,1
376419,3161655,2
372160,3163415,2
388921,3165814,1
94360,3165896,1
420677,3166718,2
145249,3167357,1
344895,3168995,2
297717,3169550,2
432525,3173315,2
209255,3174896,2
406964,3175179,1
298724,3176523,1
172907,3176808,1
394732,3178009,2
428135,3179619,1
155502,3179633,2
382944,3180426,1
362355,3182518,2
389667,3183685,2
429834,3184284,1
205875,3185331,1
416161,3185671,1
423336,3188025,1
413820,3191692,1
320472,3191836,1
148297,3192433,1
378915,3192494,2
325670,3192608,1
319954,3193954,1
226375,3194930,2
377471,3196502,1
345218,3203646,1
403972,3204273,2
185465,3205376,1
262110,3208982,2
284972,3209026,2
431182,3209799,1
164407,3211224,1
430385,3212339,1
242171,3213290,1
429609,3213525,1
296076,3213658,1
406967,3214133,1
358099,3214451,2
185138,3214917,2
358099,3215004,2
386907,3217599,1
398276,3218871,2
80479,3218924,2
399416,3218938,2
380241,3220044,1
178412,3220378,1
280423,3220398,2
139025,3222253,1
231420,3222273,1
406967,3225597,2
159557,3225651,2
418441,3225837,1
393381,3227040,2
406964,3227662,2
391744,3228554,2
428088,3228614,1
262110,3229735,2
428643,3229981,1
296255,3230192,2
429237,3230404,2
432525,3230524,1
159557,3231012,2
409909,3231926,2
319434,3232933,1
360691,3233375,2
249711,3234450,1
356425,3234836,1
421153,3236762,1
398413,3238308,1
390957,3238832,1
427737,3239399,2
247699,3239548,1
344895,3240425,1
284972,3241014,1
204941,3242143,1
280423,3242188,2
418441,3243585,1
220241,3245005,2
351406,3247596,1
393567,3250928,2
288331,3252445,2
280543,3252860,1
231420,3252960,2
342314,3253005,2
339679,3253393,2
215671,3253411,1
390957,3254469,2
199427,3254531,1
360691,3255769,1
256053,3257508,1
414158,3257754,1
265636,3260410,2
424121,3260927,2
341058,3261216,2
418441,3261366,1
422808,3262764,2
421852,3264040,1
213147,3265802,1
363097,3265865,2
385494,3268647,2
332433,3271713,2
217237,3273125,1
389667,3273297,1
148297,3273608,1
148672,3275557,1
152347,3279566,2
431182,3281506,1
152347,3281724,1
409510,3282657,1
178412,3282837,1
101160,3283309,1
158592,3284702,2
433746,3285118,1
194865,3285728,2
381623,3286927,2
364525,3287402,1
431093,3287697,1
428643,3288034,1
400074,3290878,2
397548,3290950,1
288188,3291947,2
406774,3292291,1
193300,3293734,2
369918,3293952,2
77133,3296626,1
397500,3297159,1
220942,3297350,2
393921,3298310,1
264100,3298974,1
420364,3299276,2
226501,3299397,2
201829,3299405,2
301023,3301210,2
421314,3302296,2
366980,3302711,1
94360,3306104,1
386907,3306451,2
284821,3306759,1
316442,3308429,1
255313,3308534,2
291892,3309414,1
429609,3309629,1
349063,3310044,1
395793,3310637,1
312263,3310796,1
277869,3312105,1
155502,3313013,1
383268,3313083,2
294182,3315946,1
429609,3316118,1
399416,3316573,2
197249,3317833,1
196249,3318564,2
373264,3319633,1
240284,3320761,2
418248,3321404,1
309332,3322834,2
414158,3325044,1
383268,3326040,1
377468,3326452,1
393381,3326630,1
378773,3329479,1
397820,3330464,1
389667,3331736,1
418441,3331843,1
368862,3333442,2
305253,3334587,1
386525,3335001,1
351432,3335456,1
289135,3336991,2
249711,3339989,1
327621,3340724,1
290080,3341336,2
265636,3342948,2
285312,3343018,1
424424,3347447,2
397500,3349512,1
186333,3352459,1
238620,3352507,2
397000,3352579,2
388773,3352583,2
310556,3353528,2
404347,3354165,1
390022,3355852,1
126211,3357236,1
395572,3357840,1
406362,3358037,2
156315,3358654,1
406967,3361908,1
364525,3362780,2
230009,3365354,1
207199,3366062,1
429342,3367749,2
106099,3368808,1
385609,3369309,2
350036,3370614,1
164070,3370899,1
417737,3370917,1
393207,3371237,1
282454,3371450,1
291111,3371577,2
89740,3372407,1
413404,3374165,2
278488,3374370,1
394444,3375300,1
386525,3376867,1
287442,3377046,2
167457,3378166,1
152347,3378531,1
314603,3379315,2
432671,3381720,1
240284,3383673,2
260136,3383880,1
215671,3385198,1
369446,3385264,2
185289,3386133,2
341058,3386370,1
414653,3389198,2
386146,3449739,2
313314,3451773,1
228271,3453022,1
434067,3453893,1
171285,3457710,2
335117,3460915,2
228271,3461799,2
135348,3463002,1
413861,3463109,2
393672,3463949,1
380177,3464374,2
401613,3464379,1
332066,3465773,1
421437,3465813,1
209539,3465977,1
382320,3466501,2
384388,3466520,1
427469,3466580,1
294562,3466940,1
394655,3467071,1
345943,3468019,1
161950,3468315,2
368833,3473223,1
356199,3474275,1
422320,3476266,2
327371,3477017,1
373367,3477668,2
191312,3477714,2
358814,3478483,2
327491,3478740,1
373896,3479365,1
267144,3479420,1
342534,3480019,1
370611,3480311,1
403915,3483012,1
413169,3484991,1
345705,3485122,2
379223,3485887,1
380697,3486408,1
137835,3489381,1
400170,3490082,1
228082,3490923,1
398951,3490949,2
137835,3491426,1
422709,3493208,1
312206,3493907,1
272733,3494949,2
373555,3495022,1
415233,3495237,2
423565,3495827,1
411781,3497110,1
359126,3498895,2
253757,3500486,1
324840,3501313,2
282719,3503627,1
321351,3506409,2
293576,3506715,1
382950,3506719,1
404288,3508251,1
253672,3509088,1
176838,3510679,2
415169,3511780,1
265841,3513357,1
344190,3514682,2
277585,3517689,1
410217,3517842,1
434067,3518926,1
338832,3518928,1
356199,3520433,1
165766,2618286,2
170894,2619985,2
324200,2642940,1
366164,2678817,2
254297,2733988,2
243091,2756101,2
314697,2764144,2
314697,2787659,2
225710,2788531,2
382262,2796439,2
273385,2836637,2
393401,2866230,2
366164,2886264,2
321677,2888241,1
386467,2890376,1
318360,2903590,2
184677,2907478,2
400885,2913298,2
406801,2941168,2
274961,2943029,2
380697,2955125,2
393672,2957358,2
287980,2970203,2
383605,3003621,2
306262,3004854,2
261405,3022034,1
379220,3025674,2
380854,3036356,1
372245,3039975,2
287980,3041720,2
392780,3044920,1
367045,3047073,2
335001,3059725,2
129441,3068661,1
318360,3073740,2
401136,3076245,2
354689,3077083,1
352268,3078379,1
402598,3078583,2
294370,3081049,2
400170,3081563,2
371126,3082890,2
400170,3087118,2
359180,3092676,2
228097,3093797,2
388907,3097732,2
387427,3099141,2
352268,3099771,1
345840,3100128,2
222996,3100528,2
386638,3101207,1
377062,3102051,2
367045,3102764,2
390131,3104123,2
297026,3104221,2
430335,3104282,1
352671,3104669,1
390131,3104960,2
319305,3105468,2
394655,3105789,1
228715,3106492,2
318685,3108232,1
246759,3109575,1
163961,3109853,1
306262,3111050,2
409374,3113932,2
237803,3114041,1
144063,3114595,1
327415,3117470,1
345840,3118869,2
373367,3119167,1
392380,3119602,2
426804,3119932,1
327371,3120424,1
380697,3120758,2
185732,3121315,2
239533,3121336,2
269265,3121340,1
238477,3121943,1
262551,3122338,2
209539,3122452,2
367948,3123094,1
404070,3123146,2
306728,3124035,1
420306,3125045,1
263223,3125854,1
365556,3127611,2
406451,3128021,2
335001,3128258,1
382262,3128324,1
358753,3128469,1
373367,3131307,1
293576,3131591,2
412704,3131759,1
263223,3131888,1
345840,3131949,2
325424,3132230,1
431165,3132444,1
373389,3132753,1
386809,3133008,2
293362,3133093,1
103361,3133992,1
355733,3134446,2
372117,3134925,1
418799,3136566,2
312206,3137115,1
379672,3140100,1
376694,3140427,2
358062,3140883,2
218362,3141056,1
373896,3143128,1
228271,3143267,2
358688,3143722,1
344190,3144102,1
317038,3144495,1
399443,3145153,2
246759,3147932,1
370197,3148800,1
208779,3150274,2
422098,3151427,2
241038,3151719,1
352671,3152173,2
369800,3152827,2
385230,3153013,1
345838,3153362,1
360615,3153556,1
356199,3156955,2
306262,3157009,1
376209,3157058,1
357388,3160053,2
345838,3162215,1
267162,3162376,1
293362,3163028,1
327371,3163416,1
385139,3163537,2
385121,3163779,2
355733,3165688,2
327415,3167719,2
389037,3168021,1
422709,3171136,1
368272,3172312,2
401613,3172911,2
329420,3174289,1
426608,3175237,1
352268,3175376,1
241038,3175469,2
386146,3175521,2
97984,3175712,1
355733,3178163,1
338376,3179492,1
271414,3180315,1
267144,3180926,2
413861,3182164,2
398204,3182620,1
279665,3183112,1
236661,3183385,1
383229,3184088,1
282719,3184654,1
373389,3184814,2
327415,3185061,1
210476,3185481,2
354170,3185707,1
273148,3186387,1
431137,3186536,1
289037,3187004,2
426481,3189973,1
96049,3190399,2
349772,3190879,2
393756,3191709,1
255012,3192324,2
312206,3192409,2
395734,3193600,1
393114,3195800,1
218508,3196935,2
359996,3198586,1
213351,3198969,1
411578,3199409,1
175692,3200607,2
400170,3201483,1
354170,3202986,1
362580,3206926,2
237803,3207608,1
386176,3209324,1
318685,3209473,1
131103,3210780,2
385489,3215097,2
387427,3217676,2
237803,3221340,1
427469,3221978,2
391634,3222723,2
352268,3224235,1
235799,3224783,2
373367,3226021,2
259394,3227474,1
358688,3227495,1
312206,3228865,1
256815,3229918,1
299684,3229995,2
135348,3230166,1
379672,3230625,1
256303,3231074,1
373896,3231364,1
152949,3231610,2
239533,3232296,1
318685,3232798,2
345838,3233300,2
421371,3234733,1
253190,3237815,2
209539,3239068,1
385230,3239801,1
248719,3241278,1
292069,3241390,2
325742,3243251,1
372827,3243254,1
306861,3244132,2
398555,3244343,2
294893,3245998,2
285600,3246623,2
135348,3246804,2
177133,3246996,2
409934,3248959,1
409732,3249210,1
209991,3251024,2
429969,3253397,2
243091,3254219,2
253698,3254933,1
420218,3255329,2
185732,3256305,2
269265,3256809,2
368833,3256973,1
385230,3259314,1
415143,3261553,1
300087,3261564,1
411578,3262051,1
249716,3262168,1
425338,3264517,2
252172,3265066,1
427076,3265188,2
346275,3265398,2
330811,3266704,1
348030,3266749,2
242191,3267272,2
258128,3267274,2
256303,3268288,1
389645,3269434,1
423921,3270418,1
138774,3270437,1
344711,3272712,1
387380,3273779,1
236661,3274824,2
382950,3277118,2
150391,3277932,2
293576,3278848,1
354170,3279563,2
297026,3281375,2
258228,3281615,1
284259,3282505,2
290820,3283171,1
402915,3283198,1
335117,3283676,2
411013,3283792,1
213351,3284150,2
283975,3284979,2
376759,3285619,1
129597,3285703,1
370197,3287504,2
386146,3287572,2
218740,3287652,1
176838,3288628,1
248357,3289018,1
407435,3289685,2
401016,3290623,2
318257,3291119,1
408931,3291154,2
393114,3291167,2
233524,3291406,2
419988,3292651,1
396813,3293641,1
389645,3294184,1
327331,3294518,2
383056,3295463,2
318520,3295512,1
367193,3296280,1
345796,3298399,1
